label	name	class	bbox	ref_name	lib_cell	origin	orientation	physical_status	layer	net	shape_use	via_def	extra
near_shape	PATH_13_76852	shape	{624.6280 907.1960} {624.6840 913.3320}					unrestricted	M2	n3008	detail_route		target_cell=ZCTSBUF_1391957_9
near_shape	PATH_17_145251	shape	{626.1480 867.5240} {626.2040 910.4440}					unrestricted	M4	ZBUF_9_1486	detail_route		target_cell=ZCTSBUF_1391957_9
near_shape	PATH_17_177456	shape	{623.4120 902.7880} {623.4680 914.0920}					unrestricted	M4	ZBUF_32_3052	detail_route		target_cell=ZCTSBUF_1391957_9
near_shape	PATH_17_184456	shape	{624.6280 817.3640} {624.6840 920.7800}					unrestricted	M4	ZBUF_32_3280	detail_route		target_cell=ZCTSBUF_1391957_9
near_shape	PATH_15_459241	shape	{619.0040 909.4760} {624.5320 909.5320}					unrestricted	M3	ZBUF_42_77	detail_route		target_cell=ZCTSBUF_1391957_9
near_shape	PATH_15_469034	shape	{625.6920 908.2600} {628.9400 908.3160}					unrestricted	M3	ZBUF_32_133	detail_route		target_cell=ZCTSBUF_1391957_9
near_shape	PATH_15_510173	shape	{625.9640 910.3860} {626.2060 910.4460}					unrestricted	M3	ZBUF_9_1486	detail_route		target_cell=ZCTSBUF_1391957_9
near_shape	PATH_13_624710	shape	{626.4520 903.8520} {626.5080 926.5560}					unrestricted	M2	n132775	detail_route		target_cell=ZCTSBUF_1391957_9
near_shape	PATH_13_786512	shape	{624.3240 903.3960} {624.3800 917.1320}					unrestricted	M2	n143603	detail_route		target_cell=ZCTSBUF_1391957_9
near_shape	PATH_13_790968	shape	{625.8440 905.0680} {625.9000 911.6600}					unrestricted	M2	n150186	detail_route		target_cell=ZCTSBUF_1391957_9
near_shape	PATH_13_878675	shape	{624.4760 905.5240} {624.5320 909.5320}					unrestricted	M2	ZBUF_42_77	detail_route		target_cell=ZCTSBUF_1391957_9
near_shape	PATH_13_893543	shape	{625.0840 908.5640} {625.1400 913.1800}					unrestricted	M2	ZBUF_32_133	detail_route		target_cell=ZCTSBUF_1391957_9
near_shape	PATH_13_893549	shape	{625.6920 846.5480} {625.7480 908.3160}					unrestricted	M2	ZBUF_32_133	detail_route		target_cell=ZCTSBUF_1391957_9
near_shape	PATH_13_958642	shape	{626.1480 910.3880} {626.2040 919.1080}					unrestricted	M2	ZBUF_9_1486	detail_route		target_cell=ZCTSBUF_1391957_9
near_shape	PATH_13_958695	shape	{622.5000 879.9880} {622.5560 966.3800}					unrestricted	M2	ZBUF_32_1490	detail_route		target_cell=ZCTSBUF_1391957_9
near_shape	PATH_13_961348	shape	{624.9320 906.7400} {624.9880 919.5640}					unrestricted	M2	ZBUF_72_1501	detail_route		target_cell=ZCTSBUF_1391957_9
near_shape	PATH_13_998832	shape	{622.3480 849.8920} {622.4040 919.5640}					unrestricted	M2	ZBUF_32_1959	detail_route		target_cell=ZCTSBUF_1391957_9
