label	name	class	bbox	ref_name	lib_cell	origin	orientation	physical_status	layer	net	shape_use	via_def	extra
near_shape	PATH_13_464845	shape	{292.6600 646.8200} {292.8680 646.8760}					unrestricted	M2	n67615	detail_route		target_cell=U67529
near_shape	PATH_13_464874	shape	{292.8120 643.1720} {292.8680 646.8760}					unrestricted	M2	n67615	detail_route		target_cell=U67529
near_shape	PATH_13_465263	shape	{295.5480 645.9080} {295.6040 650.5240}					unrestricted	M2	n67635	detail_route		target_cell=U67529
near_shape	PATH_13_465264	shape	{296.1560 641.5000} {296.2120 645.9640}					unrestricted	M2	n67635	detail_route		target_cell=U67529
near_shape	PATH_13_486919	shape	{294.9400 641.0440} {294.9960 655.5400}					unrestricted	M2	n67881	detail_route		target_cell=U67529
near_shape	PATH_13_488164	shape	{295.0920 643.7800} {295.1480 644.5960}					unrestricted	M2	n67960	detail_route		target_cell=U67529
near_shape	PATH_13_488267	shape	{293.7240 642.5640} {293.7800 645.2040}					unrestricted	M2	n68003	detail_route		target_cell=U67529
near_shape	PATH_13_488406	shape	{294.3320 643.4760} {294.3880 645.9640}					unrestricted	M2	n68031	detail_route		target_cell=U67529
near_shape	PATH_13_488443	shape	{294.4840 645.9080} {294.5400 650.6760}					unrestricted	M2	n68031	detail_route		target_cell=U67529
near_shape	PATH_13_488845	shape	{293.8760 647.7320} {293.9320 647.9400}					unrestricted	M2	n68070	detail_route		target_cell=U67529
near_shape	PATH_15_678887	shape	{291.4440 647.4280} {293.0200 647.4840}					unrestricted	M3	ZBUF_846_3253	detail_route		target_cell=U67529
near_shape	PATH_15_678910	shape	{292.9640 647.4280} {297.2760 647.4840}					unrestricted	M3	ZBUF_846_3253	detail_route		target_cell=U67529
near_shape	PATH_15_708599	shape	{292.0520 646.5160} {294.0840 646.5720}					unrestricted	M3	ZBUF_3191_3482	detail_route		target_cell=U67529
near_shape	PATH_13_740689	shape	{294.3320 647.1240} {294.3880 657.8200}					unrestricted	M2	n140863	detail_route		target_cell=U67529
near_shape	PATH_15_748218	shape	{295.7000 644.3880} {296.0600 644.4440}					unrestricted	M3	eco_net_219_n142165	detail_route		target_cell=U67529
near_shape	PATH_15_757660	shape	{294.1800 644.3880} {295.6040 644.4440}					unrestricted	M3	eco_net_46_n142165	detail_route		target_cell=U67529
near_shape	PATH_15_757663	shape	{291.1400 646.8200} {293.3240 646.8760}					unrestricted	M3	eco_net_47_ZBUF_129_3333	detail_route		target_cell=U67529
