x	shape	net	y	bbox	object_class	object_type	object_name	object_layer	object_net	object_bbox
24.0	PATH_11_507	VSS	867.704	{23.75 867.454} {24.25 867.954}	signal	shape	PATH_13_453578	M2	n76721	{23.9240 865.7000} {23.9800 872.2920}
24.0	PATH_11_531	VSS	907.832	{23.75 907.582} {24.25 908.082}	pg	shape	PATH_23_55	M7	VSS	{10.0000 907.5000} {1199.3360 908.5000}
24.0	PATH_11_531	VSS	907.832	{23.75 907.582} {24.25 908.082}	signal	shape	PATH_19_26453	M5	n139352	{22.7080 907.6520} {35.2280 907.7080}
24.0	PATH_11_531	VSS	907.832	{23.75 907.582} {24.25 908.082}	signal	shape	PATH_15_493486	M3	ZBUF_542_1079	{24.2280 907.9560} {26.1080 908.0120}
24.0	PATH_11_531	VSS	907.832	{23.75 907.582} {24.25 908.082}	signal	shape	PATH_13_932750	M2	ZBUF_542_1079	{24.2280 905.3720} {24.2840 908.0120}
24.0	PATH_11_531	VSS	907.832	{23.75 907.582} {24.25 908.082}	signal	shape	PATH_13_978044	M2	ZBUF_972_1633	{23.7720 907.6520} {23.8280 911.3560}
24.0	PATH_11_531	VSS	907.832	{23.75 907.582} {24.25 908.082}	signal	shape	PATH_13_978045	M2	ZBUF_972_1633	{23.6200 907.6520} {23.8280 907.7080}
24.0	PATH_11_531	VSS	907.832	{23.75 907.582} {24.25 908.082}	signal	via	VIA_S_1564970	VIA23SQ_C	ZBUF_542_1079	{24.2010 907.9290} {24.3110 908.0390}
24.0	PATH_11_555	VSS	947.96	{23.75 947.71} {24.25 948.21}	pg	shape	PATH_23_57	M7	VSS	{10.0000 947.5000} {1199.3360 948.5000}
24.0	PATH_11_555	VSS	947.96	{23.75 947.71} {24.25 948.21}	signal	shape	PATH_17_15738	M4	n58800	{24.2280 944.7400} {24.2840 953.6120}
24.0	PATH_11_555	VSS	947.96	{23.75 947.71} {24.25 948.21}	signal	shape	PATH_17_59341	M4	n138899	{23.9240 926.8040} {23.9800 952.7000}
24.0	PATH_11_555	VSS	947.96	{23.75 947.71} {24.25 948.21}	signal	shape	PATH_15_371839	M3	n140370	{23.7720 947.7800} {24.5880 947.8360}
24.0	PATH_11_555	VSS	947.96	{23.75 947.71} {24.25 948.21}	signal	shape	PATH_13_399924	M2	n59191	{23.9240 945.3480} {23.9800 951.9400}
24.0	PATH_11_555	VSS	947.96	{23.75 947.71} {24.25 948.21}	signal	shape	PATH_13_756967	M2	n140370	{23.7700 947.5960} {23.8300 947.8380}
24.0	PATH_11_555	VSS	947.96	{23.75 947.71} {24.25 948.21}	signal	shape	PATH_13_1008648	M2	ZBUF_378_2026	{24.0760 945.6520} {24.1320 948.7480}
24.0	PATH_11_555	VSS	947.96	{23.75 947.71} {24.25 948.21}	signal	via	VIA_S_1215579	VIA12SQ_C	n140370	{23.7450 947.7530} {23.8550 947.8630}
24.0	PATH_11_555	VSS	947.96	{23.75 947.71} {24.25 948.21}	signal	via	VIA_S_1215580	VIA23SQ_C	n140370	{23.7450 947.7530} {23.8550 947.8630}
24.0	PATH_11_579	VSS	988.088	{23.75 987.838} {24.25 988.338}	pg	shape	PATH_23_59	M7	VSS	{10.0000 987.5000} {1199.3360 988.5000}
24.0	PATH_11_603	VSS	1028.216	{23.75 1027.966} {24.25 1028.466}	pg	shape	PATH_23_61	M7	VSS	{10.0000 1027.5000} {1199.3360 1028.5000}
24.0	PATH_11_627	VSS	1068.344	{23.75 1068.094} {24.25 1068.594}	pg	shape	PATH_23_63	M7	VSS	{10.0000 1067.5000} {1199.3360 1068.5000}
24.5	PATH_11_483	VSS	827.576	{24.25 827.326} {24.75 827.826}	pg	shape	PATH_23_51	M7	VSS	{10.0000 827.5000} {1199.3360 828.5000}
24.5	PATH_11_483	VSS	827.576	{24.25 827.326} {24.75 827.826}	signal	shape	PATH_13_1028930	M2	ZBUF_253_2201	{24.6840 824.0520} {24.7400 828.3640}
24.5	PATH_11_507	VSS	867.704	{24.25 867.454} {24.75 867.954}	pg	shape	PATH_23_53	M7	VSS	{10.0000 867.5000} {1199.3360 868.5000}
24.5	PATH_11_507	VSS	867.704	{24.25 867.454} {24.75 867.954}	signal	shape	PATH_17_21054	M4	n76863	{24.5320 843.2040} {24.5880 870.9240}
24.5	PATH_11_531	VSS	907.832	{24.25 907.582} {24.75 908.082}	pg	shape	PATH_23_55	M7	VSS	{10.0000 907.5000} {1199.3360 908.5000}
24.5	PATH_11_531	VSS	907.832	{24.25 907.582} {24.75 908.082}	signal	shape	PATH_19_26453	M5	n139352	{22.7080 907.6520} {35.2280 907.7080}
24.5	PATH_11_531	VSS	907.832	{24.25 907.582} {24.75 908.082}	signal	shape	PATH_13_292715	M2	n24339	{24.3800 907.6520} {24.4360 908.7720}
24.5	PATH_11_531	VSS	907.832	{24.25 907.582} {24.75 908.082}	signal	shape	PATH_15_493486	M3	ZBUF_542_1079	{24.2280 907.9560} {26.1080 908.0120}
24.5	PATH_11_531	VSS	907.832	{24.25 907.582} {24.75 908.082}	signal	shape	PATH_13_736661	M2	n138899	{24.5320 905.3720} {24.5880 915.6120}
24.5	PATH_11_531	VSS	907.832	{24.25 907.582} {24.75 908.082}	signal	shape	PATH_13_932750	M2	ZBUF_542_1079	{24.2280 905.3720} {24.2840 908.0120}
24.5	PATH_11_531	VSS	907.832	{24.25 907.582} {24.75 908.082}	signal	via	VIA_S_1564970	VIA23SQ_C	ZBUF_542_1079	{24.2010 907.9290} {24.3110 908.0390}
24.5	PATH_11_555	VSS	947.96	{24.25 947.71} {24.75 948.21}	pg	shape	PATH_23_57	M7	VSS	{10.0000 947.5000} {1199.3360 948.5000}
24.5	PATH_11_555	VSS	947.96	{24.25 947.71} {24.75 948.21}	signal	shape	PATH_17_15738	M4	n58800	{24.2280 944.7400} {24.2840 953.6120}
24.5	PATH_11_555	VSS	947.96	{24.25 947.71} {24.75 948.21}	signal	shape	PATH_17_63618	M4	n140370	{24.5320 945.9560} {24.5880 947.8360}
24.5	PATH_11_555	VSS	947.96	{24.25 947.71} {24.75 948.21}	signal	shape	PATH_15_371839	M3	n140370	{23.7720 947.7800} {24.5880 947.8360}
24.5	PATH_11_555	VSS	947.96	{24.25 947.71} {24.75 948.21}	signal	shape	PATH_13_400067	M2	n59238	{24.6840 946.5640} {24.7400 948.7480}
24.5	PATH_11_579	VSS	988.088	{24.25 987.838} {24.75 988.338}	pg	shape	PATH_23_59	M7	VSS	{10.0000 987.5000} {1199.3360 988.5000}
24.5	PATH_11_603	VSS	1028.216	{24.25 1027.966} {24.75 1028.466}	pg	shape	PATH_23_61	M7	VSS	{10.0000 1027.5000} {1199.3360 1028.5000}
24.5	PATH_11_627	VSS	1068.344	{24.25 1068.094} {24.75 1068.594}	pg	shape	PATH_23_63	M7	VSS	{10.0000 1067.5000} {1199.3360 1068.5000}
25.0	PATH_11_483	VSS	827.576	{24.75 827.326} {25.25 827.826}	pg	shape	PATH_23_51	M7	VSS	{10.0000 827.5000} {1199.3360 828.5000}
25.0	PATH_11_483	VSS	827.576	{24.75 827.326} {25.25 827.826}	signal	shape	PATH_17_61322	M4	n139386	{25.1400 821.3160} {25.1960 832.3160}
25.0	PATH_11_483	VSS	827.576	{24.75 827.326} {25.25 827.826}	signal	shape	PATH_15_163121	M3	n48805	{24.9880 827.7000} {27.3240 827.7560}
25.0	PATH_11_483	VSS	827.576	{24.75 827.326} {25.25 827.826}	signal	shape	PATH_13_368374	M2	n48805	{24.9880 827.7000} {25.0440 828.3640}
25.0	PATH_11_483	VSS	827.576	{24.75 827.326} {25.25 827.826}	signal	shape	PATH_13_1028931	M2	ZBUF_253_2201	{24.8360 827.7000} {24.8920 828.3640}
25.0	PATH_11_507	VSS	867.704	{24.75 867.454} {25.25 867.954}	pg	shape	PATH_23_53	M7	VSS	{10.0000 867.5000} {1199.3360 868.5000}
25.0	PATH_11_507	VSS	867.704	{24.75 867.454} {25.25 867.954}	signal	shape	PATH_17_62637	M4	n139966	{24.8360 861.4440} {24.8920 873.0520}
25.0	PATH_11_507	VSS	867.704	{24.75 867.454} {25.25 867.954}	signal	shape	PATH_13_752920	M2	n140025	{24.8360 866.9160} {24.8920 871.8360}
25.0	PATH_11_531	VSS	907.832	{24.75 907.582} {25.25 908.082}	pg	shape	PATH_23_55	M7	VSS	{10.0000 907.5000} {1199.3360 908.5000}
25.0	PATH_11_531	VSS	907.832	{24.75 907.582} {25.25 908.082}	signal	shape	PATH_17_6757	M4	n24338	{25.1400 901.5720} {25.1960 908.6200}
25.0	PATH_11_531	VSS	907.832	{24.75 907.582} {25.25 908.082}	signal	shape	PATH_19_26453	M5	n139352	{22.7080 907.6520} {35.2280 907.7080}
25.0	PATH_11_531	VSS	907.832	{24.75 907.582} {25.25 908.082}	signal	shape	PATH_15_493486	M3	ZBUF_542_1079	{24.2280 907.9560} {26.1080 908.0120}
25.0	PATH_11_555	VSS	947.96	{24.75 947.71} {25.25 948.21}	pg	shape	PATH_23_57	M7	VSS	{10.0000 947.5000} {1199.3360 948.5000}
25.0	PATH_11_555	VSS	947.96	{24.75 947.71} {25.25 948.21}	signal	shape	PATH_13_398466	M2	n58720	{24.8360 942.3080} {24.8920 948.1400}
25.0	PATH_11_555	VSS	947.96	{24.75 947.71} {25.25 948.21}	signal	shape	PATH_13_398518	M2	n58741	{25.1400 944.7400} {25.1960 955.4360}
25.0	PATH_11_579	VSS	988.088	{24.75 987.838} {25.25 988.338}	pg	shape	PATH_23_59	M7	VSS	{10.0000 987.5000} {1199.3360 988.5000}
25.0	PATH_11_603	VSS	1028.216	{24.75 1027.966} {25.25 1028.466}	pg	shape	PATH_23_61	M7	VSS	{10.0000 1027.5000} {1199.3360 1028.5000}
25.0	PATH_11_627	VSS	1068.344	{24.75 1068.094} {25.25 1068.594}	pg	shape	PATH_23_63	M7	VSS	{10.0000 1067.5000} {1199.3360 1068.5000}
