x	shape	net	y	bbox	object_class	object_type	object_name	object_layer	object_net	object_bbox
130.0	PATH_11_555	VSS	947.96	{129.75 947.71} {130.25 948.21}	signal	via	VIA_S_1196918	VIA34SQ_C	n139602	{129.6890 948.0570} {129.7990 948.1670}
130.0	PATH_11_579	VSS	988.088	{129.75 987.838} {130.25 988.338}	pg	shape	PATH_23_59	M7	VSS	{10.0000 987.5000} {1199.3360 988.5000}
130.0	PATH_11_579	VSS	988.088	{129.75 987.838} {130.25 988.338}	signal	shape	PATH_17_20737	M4	n76053	{130.0200 981.5240} {130.0760 1001.3400}
130.0	PATH_11_579	VSS	988.088	{129.75 987.838} {130.25 988.338}	signal	shape	PATH_15_201612	M3	n75968	{127.5880 987.9080} {138.4360 987.9640}
130.0	PATH_11_579	VSS	988.088	{129.75 987.838} {130.25 988.338}	signal	shape	PATH_15_201626	M3	n75980	{129.5640 988.2120} {134.4840 988.2680}
130.0	PATH_11_579	VSS	988.088	{129.75 987.838} {130.25 988.338}	signal	shape	PATH_13_451026	M2	n75928	{129.8680 985.7800} {129.9240 990.3960}
130.0	PATH_11_579	VSS	988.088	{129.75 987.838} {130.25 988.338}	signal	shape	PATH_13_743064	M2	n139290	{130.1720 985.7800} {130.2280 988.8760}
130.0	PATH_11_603	VSS	1028.216	{129.75 1027.966} {130.25 1028.466}	pg	shape	PATH_23_61	M7	VSS	{10.0000 1027.5000} {1199.3360 1028.5000}
130.0	PATH_11_603	VSS	1028.216	{129.75 1027.966} {130.25 1028.466}	signal	shape	PATH_21_13464	M6	ZBUF_26_1086	{130.0200 1005.5400} {130.0760 1100.4440}
130.0	PATH_11_603	VSS	1028.216	{129.75 1027.966} {130.25 1028.466}	signal	shape	PATH_17_61660	M4	n139443	{129.7160 1014.0520} {129.7720 1028.0920}
130.0	PATH_11_603	VSS	1028.216	{129.75 1027.966} {130.25 1028.466}	signal	shape	PATH_17_61662	M4	n139443	{129.7160 1028.0360} {129.7720 1030.5240}
130.0	PATH_11_603	VSS	1028.216	{129.75 1027.966} {130.25 1028.466}	signal	shape	PATH_15_349509	M3	n137955	{130.0200 1028.3400} {131.1400 1028.3960}
130.0	PATH_11_603	VSS	1028.216	{129.75 1027.966} {130.25 1028.466}	signal	shape	PATH_15_365095	M3	n139443	{129.5320 1028.0340} {129.7740 1028.0940}
130.0	PATH_11_603	VSS	1028.216	{129.75 1027.966} {130.25 1028.466}	signal	shape	PATH_13_720302	M2	n137955	{130.0200 1027.4280} {130.0760 1028.3960}
130.0	PATH_11_603	VSS	1028.216	{129.75 1027.966} {130.25 1028.466}	signal	shape	PATH_13_745372	M2	n139443	{129.7160 1027.4280} {129.7720 1028.0920}
130.0	PATH_11_603	VSS	1028.216	{129.75 1027.966} {130.25 1028.466}	signal	shape	PATH_13_1044720	M2	ZBUF_909_2530	{129.8680 1027.7320} {129.9240 1030.6760}
130.0	PATH_11_603	VSS	1028.216	{129.75 1027.966} {130.25 1028.466}	signal	via	VIA_S_1195092	VIA23SQ_C	n139443	{129.6890 1028.0090} {129.7990 1028.1190}
130.0	PATH_11_603	VSS	1028.216	{129.75 1027.966} {130.25 1028.466}	signal	via	VIA_S_1195093	VIA34SQ_C	n139443	{129.6890 1028.0090} {129.7990 1028.1190}
130.0	PATH_11_627	VSS	1068.344	{129.75 1068.094} {130.25 1068.594}	pg	shape	PATH_23_63	M7	VSS	{10.0000 1067.5000} {1199.3360 1068.5000}
130.0	PATH_11_627	VSS	1068.344	{129.75 1068.094} {130.25 1068.594}	signal	shape	PATH_21_13464	M6	ZBUF_26_1086	{130.0200 1005.5400} {130.0760 1100.4440}
130.0	PATH_11_627	VSS	1068.344	{129.75 1068.094} {130.25 1068.594}	signal	shape	PATH_17_57794	M4	n138353	{129.1080 1068.4680} {129.7720 1068.5240}
130.0	PATH_11_627	VSS	1068.344	{129.75 1068.094} {130.25 1068.594}	signal	shape	PATH_15_130213	M3	n25175	{127.4360 1068.1640} {137.9800 1068.2200}
130.0	PATH_11_627	VSS	1068.344	{129.75 1068.094} {130.25 1068.594}	signal	shape	PATH_17_160922	M4	ZBUF_1400_2530	{130.0200 1059.0440} {130.0760 1073.9960}
130.0	PATH_11_627	VSS	1068.344	{129.75 1068.094} {130.25 1068.594}	signal	shape	PATH_13_293546	M2	n24611	{129.7160 1066.6440} {129.7720 1070.0440}
130.0	PATH_11_627	VSS	1068.344	{129.75 1068.094} {130.25 1068.594}	signal	shape	PATH_13_295164	M2	n25132	{129.8680 1068.1640} {129.9240 1069.4360}
130.0	PATH_11_627	VSS	1068.344	{129.75 1068.094} {130.25 1068.594}	signal	shape	PATH_15_354869	M3	n138353	{129.7160 1068.4680} {139.0440 1068.5240}
130.0	PATH_11_627	VSS	1068.344	{129.75 1068.094} {130.25 1068.594}	signal	via	VIA_S_1164774	VIA34SQ_C	n138353	{129.6890 1068.4410} {129.7990 1068.5510}
130.5	PATH_11_483	VSS	827.576	{130.25 827.326} {130.75 827.826}	pg	shape	PATH_23_51	M7	VSS	{10.0000 827.5000} {1199.3360 828.5000}
130.5	PATH_11_483	VSS	827.576	{130.25 827.326} {130.75 827.826}	signal	shape	PATH_21_12687	M6	ZBUF_53_935	{130.6280 785.4440} {130.6840 859.6760}
130.5	PATH_11_483	VSS	827.576	{130.25 827.326} {130.75 827.826}	signal	shape	PATH_19_85696	M5	ZBUF_416_2923	{128.1960 827.3960} {136.1560 827.4520}
130.5	PATH_11_483	VSS	827.576	{130.25 827.326} {130.75 827.826}	signal	shape	PATH_15_148089	M3	n38130	{121.6600 827.3960} {130.9880 827.4520}
130.5	PATH_11_483	VSS	827.576	{130.25 827.326} {130.75 827.826}	signal	shape	PATH_13_334172	M2	n37943	{130.3240 827.0920} {130.3800 830.3400}
130.5	PATH_11_483	VSS	827.576	{130.25 827.326} {130.75 827.826}	signal	shape	PATH_15_492599	M3	ZBUF_577_1077	{130.0200 827.7000} {135.2440 827.7560}
130.5	PATH_11_483	VSS	827.576	{130.25 827.326} {130.75 827.826}	signal	shape	PATH_13_710989	M2	n137448	{130.4760 824.9640} {130.5320 828.6680}
130.5	PATH_11_483	VSS	827.576	{130.25 827.326} {130.75 827.826}	signal	shape	PATH_13_751512	M2	n139963	{130.6280 825.2680} {130.6840 831.5560}
130.5	PATH_11_507	VSS	867.704	{130.25 867.454} {130.75 867.954}	pg	shape	PATH_23_53	M7	VSS	{10.0000 867.5000} {1199.3360 868.5000}
130.5	PATH_11_507	VSS	867.704	{130.25 867.454} {130.75 867.954}	signal	shape	PATH_21_15703	M6	ZBUF_65_1637	{130.6280 866.3080} {130.6840 867.5800}
130.5	PATH_11_507	VSS	867.704	{130.25 867.454} {130.75 867.954}	signal	shape	PATH_19_73812	M5	ZBUF_65_1637	{130.6280 867.5240} {138.5880 867.5800}
130.5	PATH_11_507	VSS	867.704	{130.25 867.454} {130.75 867.954}	signal	shape	PATH_17_159784	M4	ZBUF_2_2494	{130.6280 859.3160} {130.6840 892.5080}
130.5	PATH_11_507	VSS	867.704	{130.25 867.454} {130.75 867.954}	signal	shape	PATH_17_165554	M4	ZBUF_2_2721	{130.3240 854.1480} {130.3800 899.5000}
130.5	PATH_11_507	VSS	867.704	{130.25 867.454} {130.75 867.954}	signal	shape	PATH_15_517466	M3	ZBUF_2303_1605	{125.1560 867.8280} {131.9000 867.8840}
130.5	PATH_11_507	VSS	867.704	{130.25 867.454} {130.75 867.954}	signal	shape	PATH_15_563921	M3	ZBUF_216_2530	{124.5480 867.5240} {130.8360 867.5800}
130.5	PATH_11_507	VSS	867.704	{130.25 867.454} {130.75 867.954}	signal	shape	PATH_13_1001627	M2	ZBUF_283_2000	{130.6280 865.0920} {130.6840 875.1800}
130.5	PATH_11_531	VSS	907.832	{130.25 907.582} {130.75 908.082}	pg	shape	PATH_23_55	M7	VSS	{10.0000 907.5000} {1199.3360 908.5000}
130.5	PATH_11_531	VSS	907.832	{130.25 907.582} {130.75 908.082}	signal	shape	PATH_19_90648	M5	ZBUF_267_3169	{125.4600 907.6520} {130.6840 907.7080}
130.5	PATH_11_531	VSS	907.832	{130.25 907.582} {130.75 908.082}	signal	shape	PATH_15_147187	M3	n37605	{126.9800 907.9560} {132.2040 908.0120}
130.5	PATH_11_531	VSS	907.832	{130.25 907.582} {130.75 908.082}	signal	shape	PATH_15_147460	M3	n37749	{129.2600 907.6520} {130.5320 907.7080}
130.5	PATH_11_531	VSS	907.832	{130.25 907.582} {130.75 908.082}	signal	shape	PATH_17_182062	M4	ZBUF_267_3169	{130.6280 907.6520} {130.6840 909.5320}
130.5	PATH_11_531	VSS	907.832	{130.25 907.582} {130.75 908.082}	signal	shape	PATH_13_333481	M2	n37749	{130.4760 904.1560} {130.5320 907.7080}
130.5	PATH_11_531	VSS	907.832	{130.25 907.582} {130.75 908.082}	signal	shape	PATH_13_1174421	M2	ZBUF_267_3169	{130.6280 907.0440} {130.6840 909.5320}
130.5	PATH_11_555	VSS	947.96	{130.25 947.71} {130.75 948.21}	pg	shape	PATH_23_57	M7	VSS	{10.0000 947.5000} {1199.3360 948.5000}
130.5	PATH_11_555	VSS	947.96	{130.25 947.71} {130.75 948.21}	signal	shape	PATH_19_3835	M5	n42039	{122.7240 947.7800} {130.9880 947.8360}
130.5	PATH_11_555	VSS	947.96	{130.25 947.71} {130.75 948.21}	signal	shape	PATH_15_153948	M3	n42175	{129.1080 947.7800} {132.8120 947.8360}
130.5	PATH_11_555	VSS	947.96	{130.25 947.71} {130.75 948.21}	signal	shape	PATH_15_365650	M3	n139602	{129.7160 948.0840} {131.9000 948.1400}
130.5	PATH_11_579	VSS	988.088	{130.25 987.838} {130.75 988.338}	pg	shape	PATH_23_59	M7	VSS	{10.0000 987.5000} {1199.3360 988.5000}
130.5	PATH_11_579	VSS	988.088	{130.25 987.838} {130.75 988.338}	signal	shape	PATH_15_201612	M3	n75968	{127.5880 987.9080} {138.4360 987.9640}
130.5	PATH_11_579	VSS	988.088	{130.25 987.838} {130.75 988.338}	signal	shape	PATH_15_201626	M3	n75980	{129.5640 988.2120} {134.4840 988.2680}
130.5	PATH_11_579	VSS	988.088	{130.25 987.838} {130.75 988.338}	signal	shape	PATH_13_1125842	M2	ZBUF_306_3002	{130.3240 985.6280} {130.3800 989.0280}
130.5	PATH_11_603	VSS	1028.216	{130.25 1027.966} {130.75 1028.466}	pg	shape	PATH_23_61	M7	VSS	{10.0000 1027.5000} {1199.3360 1028.5000}
130.5	PATH_11_603	VSS	1028.216	{130.25 1027.966} {130.75 1028.466}	signal	shape	PATH_17_6864	M4	n24591	{130.3240 1028.0360} {130.3800 1060.6200}
130.5	PATH_11_603	VSS	1028.216	{130.25 1027.966} {130.75 1028.466}	signal	shape	PATH_15_129297	M3	n24591	{130.3240 1028.0360} {133.5720 1028.0920}
130.5	PATH_11_603	VSS	1028.216	{130.25 1027.966} {130.75 1028.466}	signal	shape	PATH_17_171384	M4	ZBUF_379_2925	{130.6280 1015.8760} {130.6840 1028.7000}
130.5	PATH_11_603	VSS	1028.216	{130.25 1027.966} {130.75 1028.466}	signal	shape	PATH_15_349509	M3	n137955	{130.0200 1028.3400} {131.1400 1028.3960}
130.5	PATH_11_603	VSS	1028.216	{130.25 1027.966} {130.75 1028.466}	signal	shape	PATH_13_886981	M2	ZBUF_17_105	{130.6280 1025.6040} {130.6840 1030.5240}
130.5	PATH_11_603	VSS	1028.216	{130.25 1027.966} {130.75 1028.466}	signal	shape	PATH_13_1160726	M2	ZBUF_682_3118	{130.4760 1024.6920} {130.5320 1036.4520}
130.5	PATH_11_627	VSS	1068.344	{130.25 1068.094} {130.75 1068.594}	pg	shape	PATH_23_63	M7	VSS	{10.0000 1067.5000} {1199.3360 1068.5000}
130.5	PATH_11_627	VSS	1068.344	{130.25 1068.094} {130.75 1068.594}	signal	shape	PATH_15_130213	M3	n25175	{127.4360 1068.1640} {137.9800 1068.2200}
130.5	PATH_11_627	VSS	1068.344	{130.25 1068.094} {130.75 1068.594}	signal	shape	PATH_13_293492	M2	n24591	{130.4760 1060.7160} {130.5320 1073.6920}
130.5	PATH_11_627	VSS	1068.344	{130.25 1068.094} {130.75 1068.594}	signal	shape	PATH_15_354869	M3	n138353	{129.7160 1068.4680} {139.0440 1068.5240}
130.5	PATH_11_627	VSS	1068.344	{130.25 1068.094} {130.75 1068.594}	signal	shape	PATH_13_1009985	M2	ZBUF_2044_2029	{130.3240 1066.3400} {130.3800 1076.4280}
130.5	PATH_11_627	VSS	1068.344	{130.25 1068.094} {130.75 1068.594}	signal	shape	PATH_13_1013153	M2	ZBUF_280_2034	{130.6280 1064.5160} {130.6840 1075.2120}
131.0	PATH_11_483	VSS	827.576	{130.75 827.326} {131.25 827.826}	pg	shape	PATH_23_51	M7	VSS	{10.0000 827.5000} {1199.3360 828.5000}
131.0	PATH_11_483	VSS	827.576	{130.75 827.326} {131.25 827.826}	signal	shape	PATH_17_10170	M4	n38127	{130.9320 826.7880} {130.9880 829.5800}
131.0	PATH_11_483	VSS	827.576	{130.75 827.326} {131.25 827.826}	signal	shape	PATH_19_85696	M5	ZBUF_416_2923	{128.1960 827.3960} {136.1560 827.4520}
131.0	PATH_11_483	VSS	827.576	{130.75 827.326} {131.25 827.826}	signal	shape	PATH_15_148089	M3	n38130	{121.6600 827.3960} {130.9880 827.4520}
131.0	PATH_11_483	VSS	827.576	{130.75 827.326} {131.25 827.826}	signal	shape	PATH_13_334833	M2	n38130	{130.9320 827.3960} {130.9880 828.3640}
131.0	PATH_11_483	VSS	827.576	{130.75 827.326} {131.25 827.826}	signal	shape	PATH_15_492599	M3	ZBUF_577_1077	{130.0200 827.7000} {135.2440 827.7560}
131.0	PATH_11_483	VSS	827.576	{130.75 827.326} {131.25 827.826}	signal	shape	PATH_13_882438	M2	ZBUF_2569_92	{130.7800 827.3960} {130.8360 829.2760}
131.0	PATH_11_507	VSS	867.704	{130.75 867.454} {131.25 867.954}	pg	shape	PATH_23_53	M7	VSS	{10.0000 867.5000} {1199.3360 868.5000}
131.0	PATH_11_507	VSS	867.704	{130.75 867.454} {131.25 867.954}	signal	shape	PATH_19_73812	M5	ZBUF_65_1637	{130.6280 867.5240} {138.5880 867.5800}
131.0	PATH_11_507	VSS	867.704	{130.75 867.454} {131.25 867.954}	signal	shape	PATH_15_517466	M3	ZBUF_2303_1605	{125.1560 867.8280} {131.9000 867.8840}
131.0	PATH_11_507	VSS	867.704	{130.75 867.454} {131.25 867.954}	signal	shape	PATH_15_563921	M3	ZBUF_216_2530	{124.5480 867.5240} {130.8360 867.5800}
131.0	PATH_11_507	VSS	867.704	{130.75 867.454} {131.25 867.954}	signal	shape	PATH_13_626137	M2	n132862	{130.9320 866.1560} {130.9880 868.4920}
131.0	PATH_11_507	VSS	867.704	{130.75 867.454} {131.25 867.954}	signal	shape	PATH_13_1044595	M2	ZBUF_216_2530	{130.7800 867.5240} {130.8360 869.5560}
131.0	PATH_11_531	VSS	907.832	{130.75 907.582} {131.25 908.082}	pg	shape	PATH_23_55	M7	VSS	{10.0000 907.5000} {1199.3360 908.5000}
131.0	PATH_11_531	VSS	907.832	{130.75 907.582} {131.25 908.082}	signal	shape	PATH_17_61818	M4	n139596	{130.9320 904.0040} {130.9880 934.7640}
131.0	PATH_11_531	VSS	907.832	{130.75 907.582} {131.25 908.082}	signal	shape	PATH_15_147187	M3	n37605	{126.9800 907.9560} {132.2040 908.0120}
131.0	PATH_11_531	VSS	907.832	{130.75 907.582} {131.25 908.082}	signal	shape	PATH_13_333454	M2	n37745	{131.2360 907.0440} {131.2920 908.3160}
131.0	PATH_11_531	VSS	907.832	{130.75 907.582} {131.25 908.082}	signal	shape	PATH_13_347187	M2	n42089	{130.9320 907.0440} {130.9880 909.2280}
131.0	PATH_11_555	VSS	947.96	{130.75 947.71} {131.25 948.21}	pg	shape	PATH_23_57	M7	VSS	{10.0000 947.5000} {1199.3360 948.5000}
131.0	PATH_11_555	VSS	947.96	{130.75 947.71} {131.25 948.21}	signal	shape	PATH_19_3835	M5	n42039	{122.7240 947.7800} {130.9880 947.8360}
131.0	PATH_11_555	VSS	947.96	{130.75 947.71} {131.25 948.21}	signal	shape	PATH_19_3836	M5	n42039	{130.9320 947.7800} {132.8120 947.8360}
131.0	PATH_11_555	VSS	947.96	{130.75 947.71} {131.25 948.21}	signal	shape	PATH_17_11210	M4	n42039	{130.9320 944.4360} {130.9880 947.8360}
131.0	PATH_11_555	VSS	947.96	{130.75 947.71} {131.25 948.21}	signal	shape	PATH_17_11306	M4	n42167	{131.2360 943.5240} {131.2920 949.0520}
131.0	PATH_11_555	VSS	947.96	{130.75 947.71} {131.25 948.21}	signal	shape	PATH_15_153948	M3	n42175	{129.1080 947.7800} {132.8120 947.8360}
131.0	PATH_11_555	VSS	947.96	{130.75 947.71} {131.25 948.21}	signal	shape	PATH_13_346198	M2	n41844	{131.0840 938.6600} {131.1400 953.6120}
131.0	PATH_11_555	VSS	947.96	{130.75 947.71} {131.25 948.21}	signal	shape	PATH_13_346291	M2	n41874	{130.7800 937.1400} {130.8360 950.2680}
131.0	PATH_11_555	VSS	947.96	{130.75 947.71} {131.25 948.21}	signal	shape	PATH_15_365650	M3	n139602	{129.7160 948.0840} {131.9000 948.1400}
131.0	PATH_11_579	VSS	988.088	{130.75 987.838} {131.25 988.338}	pg	shape	PATH_23_59	M7	VSS	{10.0000 987.5000} {1199.3360 988.5000}
131.0	PATH_11_579	VSS	988.088	{130.75 987.838} {131.25 988.338}	signal	shape	PATH_17_174878	M4	ZBUF_1098_3001	{131.2360 964.8040} {131.2920 990.0920}
131.0	PATH_11_579	VSS	988.088	{130.75 987.838} {131.25 988.338}	signal	shape	PATH_15_201612	M3	n75968	{127.5880 987.9080} {138.4360 987.9640}
131.0	PATH_11_579	VSS	988.088	{130.75 987.838} {131.25 988.338}	signal	shape	PATH_15_201626	M3	n75980	{129.5640 988.2120} {134.4840 988.2680}
131.0	PATH_11_603	VSS	1028.216	{130.75 1027.966} {131.25 1028.466}	pg	shape	PATH_23_61	M7	VSS	{10.0000 1027.5000} {1199.3360 1028.5000}
131.0	PATH_11_603	VSS	1028.216	{130.75 1027.966} {131.25 1028.466}	signal	shape	PATH_21_22495	M6	ZBUF_2_3135	{131.2360 1000.0680} {131.2920 1201.3720}
131.0	PATH_11_603	VSS	1028.216	{130.75 1027.966} {131.25 1028.466}	signal	shape	PATH_17_67517	M4	n142789	{130.9320 1023.1720} {130.9880 1035.9960}
131.0	PATH_11_603	VSS	1028.216	{130.75 1027.966} {131.25 1028.466}	signal	shape	PATH_15_129297	M3	n24591	{130.3240 1028.0360} {133.5720 1028.0920}
131.0	PATH_11_603	VSS	1028.216	{130.75 1027.966} {131.25 1028.466}	signal	shape	PATH_15_349509	M3	n137955	{130.0200 1028.3400} {131.1400 1028.3960}
131.0	PATH_11_603	VSS	1028.216	{130.75 1027.966} {131.25 1028.466}	signal	shape	PATH_13_720303	M2	n137955	{131.0840 1028.3400} {131.1400 1029.3080}
131.0	PATH_11_603	VSS	1028.216	{130.75 1027.966} {131.25 1028.466}	signal	shape	PATH_13_741213	M2	n139207	{130.9320 1025.9080} {130.9880 1029.0040}
131.0	PATH_11_627	VSS	1068.344	{130.75 1068.094} {131.25 1068.594}	pg	shape	PATH_23_63	M7	VSS	{10.0000 1067.5000} {1199.3360 1068.5000}
131.0	PATH_11_627	VSS	1068.344	{130.75 1068.094} {131.25 1068.594}	signal	shape	PATH_21_22495	M6	ZBUF_2_3135	{131.2360 1000.0680} {131.2920 1201.3720}
131.0	PATH_11_627	VSS	1068.344	{130.75 1068.094} {131.25 1068.594}	signal	shape	PATH_17_57247	M4	n138236	{131.2360 1066.3400} {131.2920 1071.2600}
131.0	PATH_11_627	VSS	1068.344	{130.75 1068.094} {131.25 1068.594}	signal	shape	PATH_15_130213	M3	n25175	{127.4360 1068.1640} {137.9800 1068.2200}
131.0	PATH_11_627	VSS	1068.344	{130.75 1068.094} {131.25 1068.594}	signal	shape	PATH_17_178311	M4	ZBUF_70_3067	{130.9320 1065.4280} {130.9880 1072.1720}
131.0	PATH_11_627	VSS	1068.344	{130.75 1068.094} {131.25 1068.594}	signal	shape	PATH_13_293401	M2	n24565	{131.2360 1066.3400} {131.2920 1069.4360}
131.0	PATH_11_627	VSS	1068.344	{130.75 1068.094} {131.25 1068.594}	signal	shape	PATH_15_354869	M3	n138353	{129.7160 1068.4680} {139.0440 1068.5240}
131.5	PATH_11_483	VSS	827.576	{131.25 827.326} {131.75 827.826}	pg	shape	PATH_23_51	M7	VSS	{10.0000 827.5000} {1199.3360 828.5000}
131.5	PATH_11_483	VSS	827.576	{131.25 827.326} {131.75 827.826}	signal	shape	PATH_19_85696	M5	ZBUF_416_2923	{128.1960 827.3960} {136.1560 827.4520}
131.5	PATH_11_483	VSS	827.576	{131.25 827.326} {131.75 827.826}	signal	shape	PATH_17_153961	M4	ZBUF_753_2025	{131.5400 824.9640} {131.5960 865.1480}
131.5	PATH_11_483	VSS	827.576	{131.25 827.326} {131.75 827.826}	signal	shape	PATH_13_334196	M2	n37950	{131.3880 825.5720} {131.4440 837.0280}
131.5	PATH_11_483	VSS	827.576	{131.25 827.326} {131.75 827.826}	signal	shape	PATH_15_492599	M3	ZBUF_577_1077	{130.0200 827.7000} {135.2440 827.7560}
131.5	PATH_11_483	VSS	827.576	{131.25 827.326} {131.75 827.826}	signal	shape	PATH_13_754866	M2	n140238	{131.6920 817.0600} {131.7480 833.8360}
131.5	PATH_11_507	VSS	867.704	{131.25 867.454} {131.75 867.954}	pg	shape	PATH_23_53	M7	VSS	{10.0000 867.5000} {1199.3360 868.5000}
131.5	PATH_11_507	VSS	867.704	{131.25 867.454} {131.75 867.954}	signal	shape	PATH_19_73812	M5	ZBUF_65_1637	{130.6280 867.5240} {138.5880 867.5800}
131.5	PATH_11_507	VSS	867.704	{131.25 867.454} {131.75 867.954}	signal	shape	PATH_15_517466	M3	ZBUF_2303_1605	{125.1560 867.8280} {131.9000 867.8840}
131.5	PATH_11_507	VSS	867.704	{131.25 867.454} {131.75 867.954}	signal	shape	PATH_13_1008534	M2	ZBUF_753_2025	{131.6920 865.0920} {131.7480 869.2520}
