label	name	class	bbox	ref_name	lib_cell	origin	orientation	physical_status	layer	net	shape_use	via_def	extra
near_shape	PATH_13_340198	shape	{222.2840 978.1800} {222.3400 988.8760}					unrestricted	M2	n33957	detail_route		target_cell=U42174
near_shape	PATH_15_343876	shape	{217.4200 977.2680} {221.8840 977.3240}					unrestricted	M3	n137475	detail_route		target_cell=U42174
near_shape	PATH_15_344382	shape	{216.0520 976.3560} {221.7320 976.4120}					unrestricted	M3	n136811	detail_route		target_cell=U42174
near_shape	PATH_15_344384	shape	{237.4840 967.8440} {238.3000 967.9000}					unrestricted	M3	n136811	detail_route		target_cell=U42174
near_shape	PATH_15_347127	shape	{217.4200 962.0680} {221.1240 962.1240}					unrestricted	M3	n136509	detail_route		target_cell=U42174
near_shape	PATH_15_347247	shape	{209.9720 964.5000} {227.3560 964.5560}					unrestricted	M3	n136546	detail_route		target_cell=U42174
near_shape	PATH_15_347327	shape	{219.5480 976.9640} {225.2280 977.0200}					unrestricted	M3	n136565	detail_route		target_cell=U42174
near_shape	PATH_15_347853	shape	{213.7720 966.9320} {224.9240 966.9880}					unrestricted	M3	n137833	detail_route		target_cell=U42174
near_shape	PATH_13_348238	shape	{222.2840 960.5480} {222.3400 962.2760}					unrestricted	M2	n42350	detail_route		target_cell=U42174
near_shape	PATH_13_348307	shape	{227.9080 959.0280} {227.9640 965.1640}					unrestricted	M2	n42374	detail_route		target_cell=U42174
near_shape	PATH_15_348384	shape	{233.5320 976.3560} {252.4360 976.4120}					unrestricted	M3	n137898	detail_route		target_cell=U42174
near_shape	PATH_13_348431	shape	{221.6760 959.6360} {221.7320 963.3400}					unrestricted	M2	n42410	detail_route		target_cell=U42174
near_shape	PATH_13_348745	shape	{221.8280 959.3320} {221.8840 961.9720}					unrestricted	M2	n42497	detail_route		target_cell=U42174
near_shape	PATH_13_348899	shape	{227.4520 959.3320} {227.5080 969.8760}					unrestricted	M2	n42537	detail_route		target_cell=U42174
near_shape	PATH_13_349151	shape	{225.1720 960.8520} {225.2280 963.9480}					unrestricted	M2	n42586	detail_route		target_cell=U42174
near_shape	PATH_15_350031	shape	{217.5720 965.7160} {221.7320 965.7720}					unrestricted	M3	n137549	detail_route		target_cell=U42174
near_shape	PATH_15_350639	shape	{237.4840 962.6760} {239.3640 962.7320}					unrestricted	M3	n137841	detail_route		target_cell=U42174
near_shape	PATH_15_352714	shape	{235.5080 962.3720} {239.5160 962.4280}					unrestricted	M3	n138414	detail_route		target_cell=U42174
near_shape	PATH_13_354712	shape	{221.2200 959.4840} {221.2760 967.2920}					unrestricted	M2	n42500	detail_route		target_cell=U42174
near_shape	PATH_15_355330	shape	{217.4200 978.7880} {221.2760 978.8440}					unrestricted	M3	n138380	detail_route		target_cell=U42174
near_shape	PATH_15_355629	shape	{234.7480 969.3640} {245.4440 969.4200}					unrestricted	M3	n139171	detail_route		target_cell=U42174
near_shape	PATH_15_356325	shape	{208.1480 965.4120} {220.6680 965.4680}					unrestricted	M3	n139211	detail_route		target_cell=U42174
near_shape	PATH_13_356696	shape	{235.2040 958.1160} {235.2600 964.7080}					unrestricted	M2	n42392	detail_route		target_cell=U42174
near_shape	PATH_13_356703	shape	{220.7640 961.4600} {220.8200 962.1240}					unrestricted	M2	n42421	detail_route		target_cell=U42174
near_shape	PATH_15_358748	shape	{236.4200 973.3160} {241.1880 973.3720}					unrestricted	M3	n137425	detail_route		target_cell=U42174
near_shape	PATH_15_359525	shape	{211.6440 970.2760} {227.9640 970.3320}					unrestricted	M3	n137926	detail_route		target_cell=U42174
near_shape	PATH_15_359526	shape	{229.5800 973.6200} {238.3000 973.6760}					unrestricted	M3	n137926	detail_route		target_cell=U42174
near_shape	PATH_15_359547	shape	{216.2040 976.0520} {228.2680 976.1080}					unrestricted	M3	n137942	detail_route		target_cell=U42174
near_shape	PATH_13_359678	shape	{232.3160 960.3960} {232.3720 962.4280}					unrestricted	M2	n42485	detail_route		target_cell=U42174
near_shape	PATH_13_359687	shape	{233.2280 959.6360} {233.2840 962.1240}					unrestricted	M2	n42485	detail_route		target_cell=U42174
near_shape	PATH_13_359801	shape	{237.4840 961.1560} {237.5400 962.1240}					unrestricted	M2	n42617	detail_route		target_cell=U42174
near_shape	PATH_13_360168	shape	{234.5960 952.3400} {234.6520 962.4280}					unrestricted	M2	n42306	detail_route		target_cell=U42174
near_shape	PATH_13_360170	shape	{236.1160 952.6440} {236.1720 963.0360}					unrestricted	M2	n42341	detail_route		target_cell=U42174
near_shape	PATH_13_360277	shape	{223.1960 978.9400} {223.2520 979.7560}					unrestricted	M2	n42491	detail_route		target_cell=U42174
near_shape	PATH_13_360278	shape	{224.2600 978.7880} {224.3160 979.7560}					unrestricted	M2	n42491	detail_route		target_cell=U42174
near_shape	PATH_13_360303	shape	{234.4440 969.3640} {234.5000 981.5800}					unrestricted	M2	n42506	detail_route		target_cell=U42174
near_shape	PATH_13_360449	shape	{235.9640 958.8760} {236.0200 962.7320}					unrestricted	M2	n42639	detail_route		target_cell=U42174
near_shape	PATH_15_360721	shape	{236.7240 968.4520} {238.7560 968.5080}					unrestricted	M3	n138351	detail_route		target_cell=U42174
near_shape	PATH_15_361153	shape	{237.0280 968.1480} {237.9960 968.2040}					unrestricted	M3	n138360	detail_route		target_cell=U42174
near_shape	PATH_15_362846	shape	{237.4840 967.5400} {238.1480 967.5960}					unrestricted	M3	n140295	detail_route		target_cell=U42174
near_shape	PATH_15_363291	shape	{226.3880 970.8840} {240.7320 970.9400}					unrestricted	M3	n137832	detail_route		target_cell=U42174
near_shape	PATH_15_364216	shape	{237.6360 974.2280} {238.6040 974.2840}					unrestricted	M3	n137925	detail_route		target_cell=U42174
near_shape	PATH_15_364305	shape	{214.5320 964.8040} {231.1560 964.8600}					unrestricted	M3	n138423	detail_route		target_cell=U42174
near_shape	PATH_15_364309	shape	{236.1160 964.5000} {239.3640 964.5560}					unrestricted	M3	n138423	detail_route		target_cell=U42174
near_shape	PATH_13_366582	shape	{228.0600 948.9960} {228.1160 968.8120}					unrestricted	M2	n42568	detail_route		target_cell=U42174
near_shape	PATH_15_369058	shape	{236.2680 978.7880} {239.2120 978.8440}					unrestricted	M3	n138578	detail_route		target_cell=U42174
near_shape	PATH_15_371587	shape	{237.3320 974.8360} {255.0200 974.8920}					unrestricted	M3	n139294	detail_route		target_cell=U42174
near_shape	PATH_15_372077	shape	{217.8760 979.3960} {220.9720 979.4520}					unrestricted	M3	n139110	detail_route		target_cell=U42174
near_shape	PATH_13_395101	shape	{231.2520 972.4040} {231.3080 980.6680}					unrestricted	M2	n61202	detail_route		target_cell=U42174
